candidato,url,usuario,fecha,texto
Carlos_Rabascall,https://x.com/Expresoec/status/1823473381640904875,@Expresoec,2024-08-13T21:35:07.000Z,"Analía Ledesma, presidenta de la organización política Izquierda Democrática (ID), confirmó que Alejandra Rivas Mantilla es la precandidata para ser binomio de Carlos Rabascall. ¿Quién es Rivas?

Te contamos más
bit.ly/4cs8Ped"
Carlos_Rabascall,https://x.com/ecuainm_oficial/status/1822332487449657591,@ecuainm_oficial,2024-08-10T18:01:36.000Z,"#URGENTE
 
@LuisaGonzalezEc
 y 
@DiegoBorjaPC
 es el binomio escogido por la 
@RC5Oficial
 para participar en las elecciones 2025. Mientras que para asambleístas nacionales figuran los nombres de Ricardo Patiño, Xavier Lasso y Paola Cabezas."
Carlos_Rabascall,https://x.com/Expresoec/status/1804264312518668440/photo/1,@Expresoec,2024-06-21T21:25:08.000Z,"Luego de que Carlos Rabascall abandonara la precandidatura presidencial por Centro Democrático, la dirigencia está buscando un abanderado que los represente en las elecciones del 2025. En este contexto, Jimmy Jairala salta al ruedo. 

Lee más  
bit.ly/3zdJsPs"
Carlos_Rabascall,https://x.com/ecuainm_oficial/status/1822332487449657591/photo/2,@ecuainm_oficial,2024-08-10T18:01:36.000Z,"#URGENTE
 
@LuisaGonzalezEc
 y 
@DiegoBorjaPC
 es el binomio escogido por la 
@RC5Oficial
 para participar en las elecciones 2025. Mientras que para asambleístas nacionales figuran los nombres de Ricardo Patiño, Xavier Lasso y Paola Cabezas."
Carlos_Rabascall,https://x.com/ecuainm_oficial/status/1822332487449657591/photo/1,@ecuainm_oficial,2024-08-10T18:01:36.000Z,"#URGENTE
 
@LuisaGonzalezEc
 y 
@DiegoBorjaPC
 es el binomio escogido por la 
@RC5Oficial
 para participar en las elecciones 2025. Mientras que para asambleístas nacionales figuran los nombres de Ricardo Patiño, Xavier Lasso y Paola Cabezas."
Carlos_Rabascall,https://x.com/teleamazonasec/status/1881687674941259938,@teleamazonasec,2025-01-21T12:55:52.000Z,"#ENTREVISTA | Carlos Rabascall: ""Se debe incrementar el universo de afiliados al IESS generando empleo"" 
ow.ly/wANT50UK4Ut"
Carlos_Rabascall,https://x.com/DerechaDiarioEC/status/1871657654655021553,@DerechaDiarioEC,2024-12-24T20:42:13.000Z," | El comunista Rafael Correa detalló su plan político para 2025: Convocar una asamblea constituyente para permitir la reelección indefinida, reemplazar autoridades de control y eliminar procesos judiciales en su contra."
Carlos_Rabascall,https://x.com/RadioMorena640/status/1817254126880969099,@RadioMorena640,2024-07-27T17:42:01.000Z,"#ATENCION 

Carlos Rabascall se encuentra en la sede de Izquierda Democrática para el proceso de afiliación. 

Rabascall será precandidato presidencial por el partido de la lista 12 para las elecciones del 2025.

 
@vicenteopi
#Urgente #Politica #Noticias #Ecuador"
Carlos_Rabascall,https://x.com/ecuainm_oficial/status/1822332487449657591,@ecuainm_oficial,2024-08-10T18:01:36.000Z,"#URGENTE
 
@LuisaGonzalezEc
 y 
@DiegoBorjaPC
 es el binomio escogido por la 
@RC5Oficial
 para participar en las elecciones 2025. Mientras que para asambleístas nacionales figuran los nombres de Ricardo Patiño, Xavier Lasso y Paola Cabezas."
Carlos_Rabascall,https://x.com/locurastereoec/status/1752878320226635814,@locurastereoec,2024-02-01T02:15:33.000Z,"#LocuraNoticias | Elecciones 2025 | Carlos Rabascall se anuncia como precandidato a la Presidencia de la República

Rabascall representará a Centro Democrático, la organización política liderada por Jimmy Jairala.
Aquí los detalles 
locurastereoradiotv.com/2024/01/31/ele
…"
Carlos_Rabascall,https://x.com/DerechaDiarioEC/status/1871657654655021553/photo/1,@DerechaDiarioEC,2024-12-24T20:42:13.000Z," | El comunista Rafael Correa detalló su plan político para 2025: Convocar una asamblea constituyente para permitir la reelección indefinida, reemplazar autoridades de control y eliminar procesos judiciales en su contra."
Carlos_Rabascall,https://x.com/JuanRamonCast12/status/1834033060171399483,@JuanRamonCast12,2024-09-12T00:55:30.000Z,"MUY INTERESANTE IDEA.
PERO SERÍA MEJOR MATERIALIZARLA.
COMO???
VOTANDO POR LUISA GONZALES LA LISTA RC5.
ESTE FEBRERO DEL 2025 MATERIALICEMOS NUESTROS SUEÑOS DE PROGRESO VOTANDO CON INTELIGENCIA.
LA OPCION ES SOLO UNA,
RAYANDO TODO LISTA RC5."
Carlos_Rabascall,https://x.com/eluniversocom/status/1871308208377090442,@eluniversocom,2024-12-23T21:33:38.000Z,"#DanielNoboa |  A partir del 5 de enero próximo el país entra a un proceso de campaña electoral para las elecciones generales de febrero de 2025. 
ow.ly/4CVp50UwhhE"
Carlos_Rabascall,https://x.com/Expresoec/status/1804264312518668440,@Expresoec,2024-06-21T21:25:08.000Z,"Luego de que Carlos Rabascall abandonara la precandidatura presidencial por Centro Democrático, la dirigencia está buscando un abanderado que los represente en las elecciones del 2025. En este contexto, Jimmy Jairala salta al ruedo. 

Lee más  
bit.ly/3zdJsPs"
